,reactions,weights
4095,ASNGLNNaEx,0.0
4096,ASNSERNaEx,0.0
4097,ASNt4,0.0
4098,ASNTHRNaEx,0.0
4099,ASNtm,0.0
4100,ASNtN1,0.0
4101,Asn_X_Ser_Thrtr,0.0
4102,ASPDt6,0.0
4103,ASPDxt,0.0
4104,ASPGLUm,0.0
4105,ASPt6,0.0
4106,ATP1ter,0.0
4107,ATP2ter,0.0
4108,ATPasel,0.0
4109,ATPS4m,0.0
4110,ATPtm,0.0
4111,ATPtn,0.0
4112,ATPtx,0.0
4113,AVITE1t,0.0
4114,AVITE2t,0.0
4115,BALAtmr,0.0
4116,BALAVECSEC,0.0
4117,BHBt,0.0
4118,BHBtm,0.0
4119,BILDGLCURt,-6.394018702
4120,BILDGLCURte,0.0
4121,BILDGLCURtr,0.0
4122,BILGLCURt,-4.56267704
4123,BILGLCURte,0.0
4124,BILGLCURtr,0.0
4125,BILIRUBt2,-6.394018702
4126,BILIRUBtr,0.0
4127,BIOCYTtn,0.0
4128,BTNt2,0.0
4129,BTNt2m,0.0
4130,BTNt3i,0.0
4131,BTNt4i,3.949336715
4132,BTNtn,0.0
4133,BUTt2m,0.0
4134,BUTt2r,0.0
4135,BVITEt,0.0
4136,BZt,0.0
4137,BZtr,0.0
4138,C160CRNt,3.780887985
4139,C161CRN2t,3.780887985
4140,C161CRNt,3.780887985
4141,C180CRNt,3.780887985
4142,C204CRNt,3.780887985
4143,C226COAtx,0.0
4144,C226CRNt,0.0
4145,CAATPS,0.0
4146,CAMPt,0.0
4147,CAROtr,0.0
4148,CARVEOLte,0.0
4149,CAt7r,0.0
4150,CBL2tm,-4.010151596
4151,CBPter,0.0
4152,CDPDAGtm,0.0
4153,CERT1gt,0.0
4154,CERT1rt,0.0
4155,CERT2gt,0.0
4156,CERT2rt,0.0
4157,CGLYt3_2_,0.0
4158,CGMPt,0.0
4159,CHLtm,0.0
4160,CHOLATEt,0.0
4161,CHOLATEt2,0.0
4162,CHOLATEt3,0.0
4163,CHOLPtg,0.0
4164,CHOLPtl,0.0
4165,CHOLt4,0.0
4166,CHOLtg,0.0
4167,CHOLtn,0.0
4168,CHOLtr,0.0
4169,CHOLtu,0.0
4170,CHSTEROLt,0.0
4171,CHSTEROLt1,0.0
4172,CHSTEROLt2,0.0
4173,CHSTEROLt3,0.0
4174,CHSTEROLtg,0.0
4175,CITRtm,0.0
4176,CITt4_2,0.0
4177,CITtam,0.0
4178,CITtbm,0.0
4179,CLFORtex,0.0
4180,CLHCO3tex2,0.0
4181,CLI2tex,0.0
4182,CLOHtex2,0.0
4183,CLOXAtex2,0.0
4184,CLPNDCOAtx,0.0
4185,CLPNDCRNt,3.780887985
4186,CLPNDt,0.0
4187,CMPACNAtg,0.0
4188,CMPACNAtn,0.0
4189,CO2t,0.0
4190,CO2ter,0.0
4191,CO2tg,0.0
4192,CO2tm,0.0
4193,CO2tn,0.0
4194,CO2tp,0.0
4195,COAtg,0.0
4196,COAtl,0.0
4197,COAtm,0.0
4198,COAtn,0.0
4199,COAtp,0.0
4200,COAtr,0.0
4201,COt,0.0
4202,COUMARINte,0.0
4203,CREATt4_2_r,0.0
4204,CREATtmdiffir,0.0
4205,CRMPte,0.0
4206,CRNCAR3tp,0.0
4207,CRNCARtp,0.0
4208,CRNt,0.0
4209,CRNtHa,0.0
4210,CRNtim,3.780887985
4211,CRNtuNa,0.0
4212,CRNtx,0.0
4213,CRTSLt,0.0
4214,CRTSLtm,0.0
4215,CRTSLtr,0.0
4216,CRTSTRNt,0.0
4217,CRTSTRNtm,0.0
4218,CRTSTRNtr,0.0
4219,CRVNCtr,0.0
4220,CSNt,0.0
4221,CSPG_At,0.0
4222,CSPG_Atly,0.0
4223,CSPG_Bt,0.0
4224,CSPG_Btly,0.0
4225,CSPG_Ct,0.0
4226,CSPG_Ctly,0.0
4227,CSPG_Dt,0.0
4228,CSPG_Dtly,0.0
4229,CSPG_Et,0.0
4230,CSPG_Etly,0.0
4231,CTPtn,0.0
4232,CYANt,0.0
4233,CYANtm,0.0
4234,CYOOm2,0.0
4235,CYOR_u10m,0.0
4236,CYSALANaEx,0.0
4237,CYSASNNaEx,0.0
4238,CYSGLNNaEx,0.0
4239,CYSGLUexR,-4.168423286
4240,CYSGLYexR,-4.168423286
4241,CYSSERNaEx,0.0
4242,CYStec,5.140429063
4243,CYSTGLUex,-9.749562509
4244,CYSTHRNaEx,0.0
4245,CYSTSERex,0.0
4246,CYTDt,0.0
4247,CYTDt4,0.0
4248,CYTDtl,0.0
4249,CYTDtm,0.0
4250,CYTDtn,0.0
4251,D_3AIBt,0.0
4252,DADNt4,0.0
4253,DAG_HSter,0.0
4254,DAGt,0.0
4255,DALAt2r,0.0
4256,DALAt2rL,0.0
4257,DALAxt,0.0
4258,DATPtn,0.0
4259,DCSPTN1COAtx,0.0
4260,DCSPTN1CRNt,3.780887985
4261,DCSPTN1t,0.0
4262,DCTPtn,0.0
4263,DCYTt,0.0
4264,DEBRISOQUINEt,0.0
4265,DECDPtm,0.0
4266,DGCHOLte,0.0
4267,DGCHOLtx,0.0
4268,DGSNt,0.0
4269,DGSNtm,0.0
4270,DGTPtn,0.0
4271,DHAAt1r,0.0
4272,DHCHOLESTANATEtm,0.0
4273,DHEASt,0.0
4274,DHEAStr,0.0
4275,DHEAtr,0.0
4276,DHFtl,0.0
4277,DHFtm,0.0
4278,DHORD9,0.0
4279,DIDPtn,0.0
4280,DIGALSGALSIDEte,0.0
4281,DIGALSGALSIDEtg,0.0
4282,DIGALSIDEtg,0.0
4283,DIGALSIDEtl,0.0
4284,DINt,0.0
4285,DITPtn,0.0
4286,D_LACt2,0.0
4287,D_LACtm,0.0
4288,DLNLCGCRNt,3.780887985
4289,DLNLCGt,0.0
4290,DMANTIPYRINEte,0.0
4291,DMGtm,0.0
4292,DMHPTCRNt,0.0
4293,DMHPTCRNte,0.0
4294,DMNONCRNt,0.0
4295,DNADtn,0.0
4296,DNDPt12m,0.0
4297,DNDPt13m,0.0
4298,DNDPt18m,0.0
4299,DNDPt19m,0.0
4300,DNDPt1m,0.0
4301,DNDPt20m,0.0
4302,DNDPt21m,0.0
4303,DNDPt22m,0.0
4304,DNDPt26m,0.0
4305,DNDPt27m,0.0
4306,DNDPt29m,0.0
4307,DNDPt2m,0.0
4308,DNDPt30m,0.0
4309,DNDPt31m,0.0
4310,DNDPt32m,0.0
4311,DNDPt33m,0.0
4312,DNDPt34m,0.0
4313,DNDPt35m,0.0
4314,DNDPt36m,0.0
4315,DNDPt37m,0.0
4316,DNDPt38m,0.0
4317,DNDPt39m,0.0
4318,DNDPt3m,0.0
4319,DNDPt40m,0.0
4320,DNDPt41m,0.0
4321,DNDPt42m,0.0
4322,DNDPt43m,0.0
4323,DNDPt44m,0.0
4324,DNDPt45m,0.0
4325,DNDPt46m,0.0
4326,DNDPt47m,0.0
4327,DNDPt48m,0.0
4328,DNDPt49m,0.0
4329,DNDPt4m,0.0
4330,DNDPt50m,0.0
4331,DNDPt51m,0.0
4332,DNDPt52m,0.0
4333,DNDPt53m,0.0
4334,DNDPt54m,0.0
4335,DNDPt55m,0.0
4336,DNDPt56m,0.0
4337,DNDPt57m,0.0
4338,DNDPt58m,0.0
4339,DNDPt59m,0.0
4340,DNDPt5m,0.0
4341,DNDPt60m,0.0
4342,DNDPt61m,0.0
4343,DNDPt62m,0.0
4344,DNDPt63m,0.0
4345,DNDPt6m,0.0
4346,DNDPt7m,0.0
4347,DNDPt8m,0.0
4348,DNDPt9m,0.0
4349,DOLGLCP_Lter,0.0
4350,DOLICHOL_Uter,0.0
4351,DOLMANP_Lter,0.0
4352,DOLP_Uter,0.0
4353,DOPASFt,0.0
4354,DOPAt4_2_r,0.0
4355,DOPAtu,0.0
4356,DOPAVESSEC,0.0
4357,DPCOAtl,0.0
4358,DRIBt,0.0
4359,DTDPtn,0.0
4360,DTTPtn,0.0
4361,DUDPtn,0.0
4362,DUMPtn,0.0
4363,DURIt,0.0
4364,DURItn,0.0
4365,EAFLATOXINte,0.0
4366,EBASTINEOHte,0.0
4367,EBASTINEOHtr,0.0
4368,EBASTINEte,0.0
4369,EBASTINEtr,0.0
4370,EICOSTETCRNt,3.780887985
4371,EICOSTETt,0.0
4372,ELAIDCRNt,3.780887985
4373,ELAIDt,0.0
4374,ESTRADIOLGLCt,0.0
4375,ESTRADIOLGLCtr,0.0
4376,ESTRADIOLt,0.0
4377,ESTRADIOLtr,0.0
4378,ESTRIOLGLCte,0.0
4379,ESTRIOLGLCtr,0.0
4380,ESTRIOLtr,0.0
4381,ESTRONEGLCt,0.0
4382,ESTRONEGLCtr,0.0
4383,ESTRONESt,0.0
4384,ESTRONESt2,0.0
4385,ESTRONEtr,0.0
4386,ETOHt,0.0
4387,ETOHtx,0.0
4388,F1Atg,0.0
4389,FADH2tru,0.0
4390,FADH2tx,0.0
4391,FADtru,0.0
4392,FADtx,0.0
4393,FALDtly,0.0
4394,FALDtm,0.0
4395,FATP1t,0.0
4396,FATP2t,0.0
4397,FATP3t,0.0
4398,FATP4t,0.0
4399,FATP5t,0.0
4400,FATP6t,0.0
4401,FATP7t,0.0
4402,FATP8t,0.0
4403,FATP9t,0.0
4404,FE2t,0.0
4405,FE2tm,0.0
4406,FOLt2,0.0
4407,FORMCOAtx,0.0
4408,FORt2m,0.0
4409,FORtr,0.0
4410,FORtrn,0.0
4411,FRDPtc,0.0
4412,FRDPtr,0.0
4413,FRUt1r,0.0
4414,FRUt4,0.0
4415,FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,0.0
4416,FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
4417,FUC14GALACGLCGALGLUSIDEte,0.0
4418,FUC14GALACGLCGALGLUSIDEtg,0.0
4419,FUCACGALFUCGALACGLCGALGLUSIDEte,0.0
4420,FUCACGALFUCGALACGLCGALGLUSIDEtg,0.0
4421,FUCACNGAL14ACGLCGALGLUSIDEte,0.0
4422,FUCACNGAL14ACGLCGALGLUSIDEtg,0.0
4423,FUCACNGALACGLCGALGLUSIDEte,0.0
4424,FUCACNGALACGLCGALGLUSIDEtg,0.0
4425,FUCFUC12GAL14ACGLCGALGLUSIDEte,0.0
4426,FUCFUC12GAL14ACGLCGALGLUSIDEtg,0.0
4427,FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,0.0
4428,FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
4429,FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,0.0
4430,FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
4431,FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0
4432,FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
4433,FUCFUCGALACGLCGALGLUSIDEte,0.0
4434,FUCFUCGALACGLCGALGLUSIDEtg,0.0
4435,FUCGAL14ACGLCGALGLUSIDEte,0.0
4436,FUCGAL14ACGLCGALGLUSIDEtg,0.0
4437,FUCGALFUCGALACGLCGALGLUSIDEte,0.0
4438,FUCGALFUCGALACGLCGALGLUSIDEtg,0.0
4439,FUCGALGBSIDEte,0.0
4440,FUCGALGBSIDEtg,0.0
4441,FUCtly,0.0
4442,FUMSO3tm,0.0
4443,FUMSO4tm,0.0
4444,FUMtm,0.0
4445,FUMTSULtm,0.0
4446,G1M6MASNB1terg,0.0
4447,G1M7MASNBterg,0.0
4448,G1M7MASNCterg,0.0
4449,G1M8MASNterg,0.0
4450,G2M8MASNterg,0.0
4451,G3M8MASNterg,0.0
4452,G3PD2m,0.0
4453,G6Pter,0.0
4454,GABAVESSEC,0.0
4455,GACPAILter,0.0
4456,GALACGLCGALGBSIDEte,0.0
4457,GALACGLCGALGBSIDEtg,0.0
4458,GALFUC12GAL14ACGLCGALGLUSIDEte,0.0
4459,GALFUC12GAL14ACGLCGALGLUSIDEtg,0.0
4460,GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0
4461,GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
4462,GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0
4463,GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
4464,GALGALGALTHCRMte,0.0
4465,GALGALGALTHCRMtg,0.0
4466,GALGLUSIDEtg,0.0
4467,GALGLUSIDEtl,0.0
4468,GALSIDEtg,0.0
4469,GALSIDEtl,0.0
4470,GALt1r,0.0
4471,GALt2_2,0.0
4472,GALt4,0.0
4473,GALtly,0.0
4474,GAMt1r,0.0
4475,GBSIDEte,0.0
4476,GBSIDEtl,0.0
4477,GCHOLAt,0.0
4478,GCHOLAt2,0.0
4479,GCHOLAt3,0.0
4480,GCHOLAte,0.0
4481,GCHOLAtx,0.0
4482,GD1B2te,0.0
4483,GD1B2tg,0.0
4484,GD1Cte,0.0
4485,GD1Ctg,0.0
4486,GDPFUCtg,0.0
4487,GDPtg,0.0
4488,GGLUCT,0.0
4489,GLACter,0.0
4490,GLCMter,0.0
4491,GLCt2_2,0.0
4492,GLCt4,0.0
4493,GLCter,0.0
4494,GLCtg,-5.578017038
4495,GLCtly,0.0
4496,GLCURter,0.0
4497,GLCURtly,0.0
4498,GLNALANaEx,0.0
4499,GLNASNNaEx,0.0
4500,GLNCYSNaEx,0.0
4501,GLNSERNaEx,0.0
4502,GLNt4,0.0
4503,GLNTHRNaEx,0.0
4504,GLNtm,0.0
4505,GLNtN1,0.0
4506,GLUt2m,0.0
4507,GLUt6,0.0
4508,GLUt7l,0.0
4509,GLUtr,0.0
4510,GLUVESSEC,0.0
4511,GLXtm,0.0
4512,GLXtp,0.0
4513,GLYBt4_2_r,0.0
4514,GLYBtm,0.0
4515,GLYCLTtp,0.0
4516,GLYC_St,0.0
4517,GLYCtm,0.0
4518,GLYt2r,0.0
4519,GLYt2rL,0.0
4520,GLYt4,0.0
4521,GLYt7_211_r,-7.294603056
4522,GLYtm,0.0
4523,GLYtp,0.0
4524,GLYVESSEC,0.0
4525,GMPtg,0.0
4526,GMPtn,0.0
4527,GP1CALPHAte,0.0
4528,GP1CALPHAtg,0.0
4529,GP1Cte,0.0
4530,GP1Ctg,0.0
4531,GQ1BALPHAte,0.0
4532,GQ1BALPHAtg,0.0
4533,GQ1Bte,0.0
4534,GQ1Btg,0.0
4535,GSNt,0.0
4536,GSNtl,0.0
4537,GSNtm,0.0
4538,GT1Ate,0.0
4539,GT1Atg,0.0
4540,GTHRDt,0.0
4541,GTHRDtr,0.0
4542,GTMLTe,0.0
4543,GTPtn,0.0
4544,GUAt,0.0
4545,GULLACter,0.0
4546,GULNter,0.0
4547,H2O2t,0.0
4548,H2O2tly,0.0
4549,H2O2tm,0.0
4550,H2O2tn,0.0
4551,H2O2tp,0.0
4552,H2Ot,3.907590982
4553,H2Oter,0.0
4554,H2Otg,0.0
4555,H2Otly,0.0
4556,H2Otm,0.0
4557,H2Otn,0.0
4558,H2Otp,0.0
4559,HAS1,0.0
4560,HAS2,0.0
4561,HAtly,0.0
4562,HCO3_CLt,0.0
4563,HCOUMARINte,0.0
4564,HDCAter,0.0
4565,HDCEAtr,0.0
4566,HDD2COAtx,0.0
4567,HESTRATRIOLte,0.0
4568,HESTRATRIOLtr,0.0
4569,HEXCCOAtx,0.0
4570,HEXCCRNt,3.780887985
4571,HEXCt,0.0
4572,HISt4,0.0
4573,HISTAtu,0.0
4574,HISTAVESSEC,0.0
4575,HIStiDF,0.0
4576,HIStN1,0.0
4577,HKt,0.0
4578,HMGCOAtm,0.0
4579,HMGCOAtx,0.0
4580,HOMt4,0.0
4581,HPACtr,0.0
4582,HPDCACRNt,3.780887985
4583,HPDCAt,0.0
4584,HPYRtp,0.0
4585,HRETNtn,0.0
4586,HSAT1ly,0.0
4587,HSAT2ly,0.0
4588,HSAT3ly,0.0
4589,HSAT4ly,0.0
4590,HSPGt,0.0
4591,HSPGtly,0.0
4592,HTAXOLte,0.0
4593,Htg,0.0
4594,Htm,0.0
4595,Htr,0.0
4596,Htx,0.0
4597,HXANtl,0.0
4598,HXANtx,0.0
4599,HYXNt,0.0
4600,IDOURtly,0.0
4601,IDPtn,0.0
4602,ILEt5m,0.0
4603,ILEtec,5.140429063
4604,INSt,0.0
4605,INStl,0.0
4606,INStm,0.0
4607,INSTt2r,0.0
4608,INSTt4,0.0
4609,IPDPtr,0.0
4610,IPDPtx,0.0
4611,It,0.0
4612,ITPtn,0.0
4613,KCC2t,0.0
4614,KCCt,0.0
4615,KSII_CORE2t,0.0
4616,KSII_CORE2tly,0.0
4617,KSII_CORE4t,0.0
4618,KSII_CORE4tly,0.0
4619,KSIt,0.0
4620,KSItly,0.0
4621,Kt3g,0.0
4622,LCTStg,0.0
4623,LCTStl,0.0
4624,LEUKTRA4t,0.0
4625,LEUKTRA4tr,0.0
4626,LEUKTRB4t,0.0
4627,LEUKTRB4tr,0.0
4628,LEUKTRC4t,-4.56267704
4629,LEUKTRD4t,0.0
4630,LEUKTRD4tr,0.0
4631,LEUKTRE4t,0.0
4632,LEUKTRF4t,0.0
4633,LEUt5m,0.0
4634,LEUtec,5.140429063
4635,LGNCCOAtx,0.0
4636,LGNCCRNt,3.780887985
4637,LIMNENte,0.0
4638,LIPOti,0.0
4639,L_LACDcm,0.0
4640,L_LACt2r,0.0
4641,L_LACt4r,0.0
4642,L_LACtcm,0.0
4643,L_LACtm,0.0
4644,LNELDCCRNt,3.780887985
4645,LNELDCt,0.0
4646,LNLCCRNt,0.0
4647,LNLCt,0.0
4648,LNLNCACRNt,3.780887985
4649,LNLNCAt,0.0
4650,LNLNCGCRNt,3.780887985
4651,LNLNCGt,0.0
4652,LPCHOLt,0.0
4653,LYSt4,0.0
4654,LYStiDF,0.0
4655,LYStip,0.0
4656,LYStm,0.0
4657,LYStn,0.0
4658,M4MPDOL_Uter,0.0
4659,M7MASNBterg,0.0
4660,M8MASNterg,0.0
4661,MAGt,0.0
4662,MALSO3tm,0.0
4663,MALSO4tm,0.0
4664,MALtm,0.0
4665,MALTSULtm,0.0
4666,MALTt1r,0.0
4667,MANt1r,0.0
4668,MANt4,0.0
4669,MANter,0.0
4670,MANtg,0.0
4671,MANtly,0.0
4672,MEOHt2,0.0
4673,MEOHtly,0.0
4674,MEOHtr,0.0
4675,MEPIVESSte,0.0
4676,MERCPLACCYSt,0.0
4677,METLEUex,-4.409726734
4678,METtec,5.140429063
4679,MI13456Ptn,0.0
4680,MI1346Ptn,0.0
4681,MI14Ptn,0.0
4682,MI1P_Dtn,0.0
4683,MINOHPtn,0.0
4684,MTHGXLt,0.0
4685,N2M2NMASNt,0.0
4686,N2M2NMASNtly,0.0
4687,NACASPtm,0.0
4688,NADH2_u10m,0.0
4689,NADHtpu,0.0
4690,NADHtru,0.0
4691,NADPHtru,0.0
4692,NADPHtxu,0.0
4693,NADPtru,0.0
4694,NADPtxu,0.0
4695,NADtn,0.0
4696,NADtru,0.0
4697,NAHCO3_HCLt,0.0
4698,NAIt,0.0
4699,NaKt,0.0
4700,NAt,0.0
4701,NAt3_1,0.0
4702,NAt3_1g,0.0
4703,NAt5,0.0
4704,NAtx,0.0
4705,NCCt,0.0
4706,NCKt,0.0
4707,NCNt,0.0
4708,NH4t3r,0.0
4709,NH4tn,0.0
4710,NH4tp,0.0
4711,NICRNTtn,0.0
4712,NKCC2t,0.0
4713,NKCCt,0.0
4714,NMNtn,0.0
4715,NPTHLte,0.0
4716,NRPPHRSFt,0.0
4717,NRPPHRt4_2_r,0.0
4718,NRPPHRtu,0.0
4719,NRPPHRVESSEC,0.0
4720,NRVNCCOAtx,0.0
4721,NRVNCCRNt,3.780887985
4722,NRVNCt,0.0
4723,NTMELYStner,0.0
4724,O2St,0.0
4725,O2Stm,0.0
4726,O2Stn,0.0
4727,O2Stx,0.0
4728,O2t,0.0
4729,O2ter,0.0
4730,O2tm,0.0
4731,O2tn,0.0
4732,O2tp,0.0
4733,OAGD3te,0.0
4734,OAGD3tg,0.0
4735,OAGT3te,0.0
4736,OAGT3tg,0.0
4737,OCCOAtm,0.0
4738,OCCOAtx,0.0
4739,OCDCEAtr,0.0
4740,OCTAt,0.0
4741,ODECOAtx,0.0
4742,OMEPRAZOLEte,0.0
4743,ONPTHLte,0.0
4744,ORETNtn,0.0
4745,ORETNtn2,0.0
4746,ORNt3m,0.0
4747,ORNt4m,0.0
4748,ORNtiDF,0.0
4749,OXAHCOtex,0.0
4750,OXAtp,0.0
4751,PA_HSter,0.0
4752,PA_HStg,0.0
4753,PA_HStn,0.0
4754,PAFt,0.0
4755,PAIL_HStn,0.0
4756,PAIL45P_HStn,0.0
4757,PAIL4P_HStn,0.0
4758,PAPStg,0.0
4759,PAPtg,0.0
4760,PCFLOPm,0.0
4761,PCHOL_HSter,0.0
4762,PCHOL_HStg,0.0
4763,PCREATtmdiffir,0.0
4764,PCRNtc,0.0
4765,PCRNtm,3.780887985
4766,PE_HSter,0.0
4767,PE_HStg,0.0
4768,PE_HStm,0.0
4769,PEFLIP,0.0
4770,PEFLIPm,0.0
4771,PEPLYStn,0.0
4772,PERILLYLte,0.0
4773,PEt,0.0
4774,PGLYCt,0.0
4775,PHEACGLNt,0.0
4776,PHEMEtm,0.0
4777,PHEt4,0.0
4778,PHEtec,5.140429063
4779,PHYQt,0.0
4780,PHYTt,0.0
4781,PIt2m,0.0
4782,PIt7,0.0
4783,PIter,0.0
4784,PItg,0.0
4785,PItn,0.0
4786,PItx,0.0
4787,PNTOt5,0.0
4788,PPAt,0.0
4789,PPAtm,0.0
4790,PPItr,0.0
4791,PPItx,0.0
4792,PPMI12346Ptn,0.0
4793,PPPG9tm,0.0
4794,PPPItn,0.0
4795,PRGNLONEtm,0.0
4796,PRGNLONEtr,0.0
4797,PRGSTRNt,0.0
4798,PRISTANALtx,0.0
4799,PRISTCOAtx,0.0
4800,PRISTtx,0.0
4801,PRODt2r,0.0
4802,PRODt2rL,0.0
4803,PROSTGD2t,0.0
4804,PROSTGE1t,0.0
4805,PROSTGE1t3,0.0
4806,PROSTGE2t,0.0
4807,PROSTGE2t2,0.0
4808,PROSTGE2t3,0.0
4809,PROSTGF2t,0.0
4810,PROSTGH2t,0.0
4811,PROSTGI2t,0.0
4812,PROSTGI2tr,0.0
4813,PROt2r,0.0
4814,PROt2rL,0.0
4815,PROtm,0.0
4816,PS_HSter,0.0
4817,PS_HStg,0.0
4818,PSFLIP,0.0
4819,PSFLIPm,0.0
4820,PSt3,0.0
4821,PTDCACRNt,3.780887985
4822,PTDCAt,0.0
4823,PYAM5Ptm,0.0
4824,PYDAMtr,0.0
4825,PYDX5Ptm,0.0
4826,PYDXNtr,0.0
4827,PYDXtr,0.0
4828,PYRt2m,0.0
4829,PYRt2p,0.0
4830,PYRt2r,0.0
4831,RAtn,0.0
4832,RAtn3,0.0
4833,RBTt,0.0
4834,RETFAt,0.0
4835,RETFAt1,0.0
4836,RETFAt2,0.0
4837,RETNGLCt,0.0
4838,RETNGLCt2,0.0
4839,RETNGLCt2r,0.0
4840,RETNGLCtr,0.0
4841,RETNt,0.0
4842,RETNtr,0.0
4843,RETNtr2,0.0
4844,RETt,0.0
4845,RIBFLVt3,0.0
4846,RIBt,0.0
4847,RIBt2,0.0
4848,RTOTALCRNt,3.780887985
4849,RTOTALt,0.0
4850,Rtotaltl,0.0
4851,Rtotaltp,0.0
4852,S2L2FN2M2MASNt,0.0
4853,S2L2FN2M2MASNtly,0.0
4854,S2L2N2M2MASNtly,0.0
4855,SARCStex,0.0
4856,SARCStm,0.0
4857,SARCStp,0.0
4858,SCP21x,0.0
4859,SCP22x,0.0
4860,SEAHCYStn,0.0
4861,SEASMETtn,0.0
4862,SELt4_3,0.0
4863,Ser_Thrtg,0.0
4864,SERALANaEx,0.0
4865,SERASNNaEx,0.0
4866,SERCYSNaEx,0.0
4867,SERDGLNexR,-4.168423286
4868,SERDGLYexR,-4.168423286
4869,SERGLNexR,-4.168423286
4870,SERGLNNaEx,0.0
4871,SERGLYexR,-4.168423286
4872,SERLYSNaex,-3.747627506
4873,SERt4,0.0
4874,SERTHRNaEx,0.0
4875,SERtN1,0.0
4876,SERtp,0.0
4877,SGALSIDEtg,0.0
4878,SGALSIDEtl,0.0
4879,SLDt,0.0
4880,SO4CLtex2,0.0
4881,SO4HCOtex,0.0
4882,SO4OXAtex2,0.0
4883,SO4t4_2,0.0
4884,SO4tl,0.0
4885,SPC_HSt,0.0
4886,SPH1Pte,0.0
4887,SPH1Ptr,0.0
4888,SPHGNtr,0.0
4889,SPHINGStl,0.0
4890,SPHINGStr,0.0
4891,SPHMYLNtg,0.0
4892,SPHMYLNtl,0.0
4893,SPHS1Pte,0.0
4894,SPHS1Ptr,0.0
4895,SRTNt6_2_r,0.0
4896,SRTNtu,0.0
4897,STRDNCCRNt,3.780887985
4898,STRDNCt,0.0
4899,SUCCt2m,0.0
4900,SUCCt4_2,0.0
4901,SULFOX,0.0
4902,TAGAT_Dt,0.0
4903,TAURt4_2_r,0.0
4904,TAURtcx,0.0
4905,TAXOLte,0.0
4906,TCHOLAt,0.0
4907,TCHOLAt2,0.0
4908,TCHOLAt3,0.0
4909,TCHOLAte,0.0
4910,TCHOLAtx,0.0
4911,TCYNTt,0.0
4912,TCYNTtm,0.0
4913,TDCHOLAte,0.0
4914,TDCHOLAtx,0.0
4915,TETHEX3COAtx,0.0
4916,TETHEX3t,0.0
4917,TETPENT3COAtx,0.0
4918,TETPENT3CRNt,3.780887985
4919,TETPENT3t,0.0
4920,TETPENT6COAtx,0.0
4921,TETPENT6CRNt,3.780887985
4922,TETPENT6t,0.0
4923,TETTET6COAtx,0.0
4924,TETTET6CRNt,3.780887985
4925,TETTET6t,0.0
4926,THCHOLSTOICtm,0.0
4927,THD1m,0.0
4928,THFt2,0.0
4929,THFtl,0.0
4930,THFtm,0.0
4931,THMDt4,0.0
4932,THMMPt4,0.0
4933,THMMPtm,0.0
4934,THMPPtm,0.0
4935,THMt2m,0.0
4936,THMt3,3.949336715
4937,THMTPt,0.0
4938,THP2Ctp,0.0
4939,THRALANaEx,0.0
4940,THRASNNaEx,0.0
4941,THRCYSNaEx,0.0
4942,THRGLNexR,-4.168423286
4943,THRGLNNaEx,0.0
4944,THRGLYexR,-4.168423286
4945,THRSERNaEx,0.0
4946,THRt4,0.0
4947,THYMDt1,0.0
4948,THYMDtl,0.0
4949,THYMDtm,0.0
4950,THYMt,0.0
4951,THYOXt,0.0
4952,THYOXt2,0.0
4953,TMLYSter,0.0
4954,TMNDNCCOAtx,0.0
4955,TMNDNCCRNt,3.780887985
4956,TMNDNCt,0.0
4957,TOLBUTAMIDEte,0.0
4958,TRIODTHYSUFt,0.0
4959,TRIODTHYt,0.0
4960,TRIODTHYt2,0.0
4961,TRPt,0.0
4962,TRPt4,0.0
4963,TSTSTERONEGLCte,0.0
4964,TSTSTERONEGLCtr,0.0
4965,TSTSTERONESte,0.0
4966,TSTSTERONEt,0.0
4967,TSTSTERONEtr,0.0
4968,TSULt4_3,0.0
4969,TTDCAtr,0.0
4970,TTDCRNt,3.780887985
4971,TXA2te,0.0
4972,TXA2tr,0.0
4973,TYMSFt,0.0
4974,TYRt,0.0
4975,TYRt4,0.0
4976,UDPACGALtl,0.0
4977,UDPGALt2g,0.0
4978,UDPGALtg,0.0
4979,UDPGLCAter,0.0
4980,UDPGLCAtg,0.0
4981,UDPGLCter,0.0
4982,UDPGLCtg,0.0
4983,UDPtl,0.0
4984,UDPXYLter,0.0
4985,UDPXYLtg,0.0
4986,UGALNACter,0.0
4987,UGALNACtg,0.0
4988,UGLCNACtg,0.0
4989,UMPtr,0.0
4990,URAt,0.0
4991,URATEt,0.0
